"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.470646","126.8949"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471855","126.893875"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471294","126.89373"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.47079","126.89488"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.47069","126.8949"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.470734","126.89362"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.47134","126.893745"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471413","126.89375"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.470688","126.89362"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471554","126.894936"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471447","126.89375"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.470737","126.89488"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.47138","126.893745"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471348","126.89493"
"3092169","성애병원앞(구)","영등포구 신길동 470-3 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:38:01","N","무료","Y","유료","","1156013200005","250","5","250","5","","","","","","",""
"3092204","공유) 05-08구역(구)","금천구 독산동 1082-21","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-25 16:29:09","N","무료","N","무료","","1154510200090","100","5","","","0","0","0","0","","",""
"3092704","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:23:15","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3092713","영등포로터리(시)","영등포구 영등포동1가 97-4 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:29:58","N","무료","Y","유료","","1156010200001","130","5","130","5","0","0","0","0","","",""
"3092932","공유) 03-04구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:19:51","N","무료","N","무료","","1154510200060","100","5","","","0","0","0","0","","37.460934","126.899124"
"3092932","공유) 03-04구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:19:51","N","무료","N","무료","","1154510200060","100","5","","","0","0","0","0","","37.461037","126.89917"
"3092944","화곡5-3 공영주차장(구)","강서구 화곡동 1060-18","NW","노외 주차장","1","시간제 주차장","02-2065-1575","0","미연계중","16","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2025-04-17 15:14:13","Y","유료","Y","유료","50000","","50","5","50","5","0","0","0","0","0","37.54335","126.842329"
"3093730","반포복개천 공영주차장(구)","서초구 반포동 120-1 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0000","0000","2023-07-11 14:12:39","N","무료","Y","유료","400","1165010700062","400","5","400","5","0","0","0","0","5","",""
"3094955","방배역 공영주차장(구)","서초구 방배동 910-16 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2023-07-11 13:34:25","N","무료","N","무료","250","1165010100161","250","5","250","5","0","0","0","0","5","",""
"3095777","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:21:46","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095779","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:22:57","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095783","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:23:34","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095784","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:22:20","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095785","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:23:55","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095792","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:24:11","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095793","중마루공원앞(구)","영등포구 영등포동2가 53-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:24:28","N","무료","Y","유료","200000","","500","5","500","5","0","0","0","0","20000","",""
"3095995","당인노상공영주차장(구)","마포구 합정동 362-5 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1200","2300","1200","2300","1200","2300","2023-07-05 18:39:20","N","무료","N","무료","0","1144012200044","300","5","300","5","0","0","0","0","0","",""
"3095999","방배복개도로 제1지역 공영주차장(구)","서초구 방배동 493-3 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1000","2300","1000","2300","0000","0000","2023-07-11 14:00:47","N","무료","Y","유료","250","1165010100110","250","5","250","5","","","","","5","",""
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.45381","126.891594"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.453915","126.89151"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.453667","126.89097"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.45405","126.8908"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.45426","126.8907"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.45352","126.89181"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.454216","126.891304"
"3096081","공유) 02-35구역(구)","금천구 독산동 1099-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:59:03","N","무료","N","무료","","1154510200151","100","5","","","0","0","0","0","","37.454086","126.8914"
